Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerProgressionRatio,YearsWithoutPromotion,AnnualSalary,SalaryHikeImpact,WorkLoadIndex,BusinessTravel_Encoded,Department_Encoded,Education_Encoded,EducationField_Encoded,EnvironmentSatisfaction_Encoded,Gender_Encoded,JobInvolvement_Encoded,JobRole_Encoded,JobSatisfaction_Encoded,MaritalStatus_Encoded,OverTime_Encoded,PerformanceRating_Encoded,RelationshipSatisfaction_Encoded,WorkLifeBalance_Encoded
37,0,Travel_Rarely,1239,Human Resources,8,College,Other,High,Male,89,High,2,Human Resources,Medium,Divorced,4071,12832,2,No,13,Excellent,High,0,19,4,Good,10,0,4,7,2.5,0.45454545454545453,-4,48852,52923,3,2,0,2,4,0,1,0,1,2,0,0,0,0,3
35,1,Travel_Rarely,303,Sales,27,Bachelor,Life Sciences,High,Male,84,High,2,Sales Executive,Very High,Single,5813,13492,1,Yes,18,Excellent,Very High,0,10,2,Better,10,7,7,7,3.5,0.7272727272727273,0,69756,104634,6,2,2,0,1,0,1,0,7,3,2,1,0,3,2
33,0,Travel_Rarely,867,Research & Development,8,Master,Life Sciences,Very High,Male,90,Very High,1,Research Scientist,Low,Married,3143,6076,6,No,19,Excellent,Medium,1,14,1,Better,10,8,7,6,2.5,0.7272727272727273,1,37716,59717,4,2,1,4,1,3,1,3,6,1,1,0,0,2,2
28,0,Travel_Rarely,1181,Research & Development,1,Bachelor,Life Sciences,High,Male,82,High,1,Research Scientist,Very High,Married,2044,5531,1,No,11,Excellent,High,1,5,6,Best,5,3,0,3,3.5,0.16666666666666666,3,24528,22484,3,2,1,0,1,0,1,0,6,3,1,0,0,0,1
39,0,Travel_Rarely,1253,Research & Development,10,Below College,Medical,High,Male,65,High,3,Research Director,High,Single,13464,7914,7,No,21,Outstanding,High,0,9,3,Better,4,3,2,2,3.0,0.6,1,161568,282744,3,2,1,1,3,0,1,0,5,0,2,0,1,0,2
46,0,Non-Travel,849,Sales,26,College,Life Sciences,Medium,Male,98,Medium,2,Sales Executive,Medium,Single,7991,25166,8,No,15,Excellent,High,0,6,3,Better,2,2,2,2,2.5,1.0,0,95892,119865,2,0,2,2,1,2,1,2,7,2,2,0,0,0,2
40,0,Travel_Rarely,616,Research & Development,2,College,Life Sciences,High,Female,99,High,1,Laboratory Technician,Low,Married,3377,25605,4,No,17,Excellent,Very High,1,7,5,Good,4,3,0,2,2.5,0.2,3,40524,57409,3,2,1,2,1,0,0,0,2,1,1,0,0,3,3
42,0,Travel_Rarely,1128,Research & Development,13,Bachelor,Medical,Medium,Male,95,Very High,2,Healthcare Representative,Low,Married,5538,5696,5,No,18,Excellent,High,2,10,2,Good,0,0,0,0,2.0,1.0,0,66456,99684,4,2,1,0,3,2,1,3,0,1,1,0,0,0,3
35,0,Non-Travel,1180,Research & Development,2,College,Medical,Medium,Male,90,High,2,Manufacturing Director,Very High,Divorced,5762,24442,2,No,14,Excellent,High,1,15,6,Better,7,7,1,7,3.0,0.25,6,69144,80668,3,0,1,2,3,2,1,0,4,3,0,0,0,0,2
38,0,Non-Travel,1336,Human Resources,2,Bachelor,Human Resources,Low,Male,100,High,1,Human Resources,Medium,Divorced,2592,7129,5,No,13,Excellent,Very High,3,13,3,Better,11,10,3,8,2.5,0.3333333333333333,7,31104,33696,3,0,0,0,0,1,1,0,1,2,0,0,0,3,2
34,1,Travel_Frequently,234,Research & Development,9,Master,Life Sciences,Very High,Male,93,High,2,Laboratory Technician,Low,Married,5346,6208,4,No,17,Excellent,High,1,11,3,Good,7,1,0,7,2.5,0.125,1,64152,90882,3,1,1,4,1,3,1,0,2,1,1,0,0,0,3
37,1,Travel_Rarely,370,Research & Development,10,Master,Medical,Very High,Male,58,High,2,Manufacturing Director,Low,Single,4213,4992,1,No,15,Excellent,Medium,0,10,4,Bad,10,3,0,8,2.0,0.09090909090909091,3,50556,63195,3,2,1,4,3,3,1,0,4,1,2,0,0,2,0
39,0,Travel_Frequently,766,Sales,20,Bachelor,Life Sciences,High,Male,83,High,2,Sales Executive,Very High,Divorced,4127,19188,2,No,18,Excellent,Very High,1,7,6,Better,2,1,2,2,3.5,1.0,-1,49524,74286,3,1,2,0,1,0,1,0,7,3,0,0,0,3,2
43,0,Non-Travel,343,Research & Development,9,Bachelor,Life Sciences,Low,Male,52,High,1,Research Scientist,High,Single,2438,24978,4,No,13,Excellent,High,0,7,2,Good,3,2,1,2,2.25,0.5,1,29256,31694,3,0,1,0,1,1,1,0,6,0,2,0,0,0,3
41,0,Travel_Rarely,447,Research & Development,5,Bachelor,Life Sciences,Medium,Male,85,Very High,2,Healthcare Representative,Medium,Single,6870,15530,3,No,12,Excellent,Low,0,11,3,Bad,3,2,1,2,1.5,0.5,1,82440,82440,4,2,1,0,1,2,1,3,0,2,2,0,0,1,0
41,0,Travel_Rarely,796,Sales,4,Below College,Marketing,High,Female,81,High,3,Sales Executive,High,Divorced,10447,26458,0,Yes,13,Excellent,Very High,1,23,3,Best,22,14,13,5,3.5,0.6086956521739131,1,125364,135811,6,2,2,1,2,0,0,0,7,0,0,1,0,3,1
30,0,Travel_Rarely,1092,Research & Development,10,Bachelor,Medical,Low,Female,64,High,3,Manufacturing Director,High,Single,9667,2739,9,No,14,Excellent,Medium,0,9,3,Better,7,7,0,2,2.25,0.125,7,116004,135338,3,2,1,0,3,1,0,0,4,0,2,0,0,2,2
26,1,Travel_Rarely,920,Human Resources,20,College,Medical,Very High,Female,69,High,1,Human Resources,Medium,Married,2148,6889,0,Yes,11,Excellent,High,0,6,3,Better,5,1,1,4,3.0,0.3333333333333333,0,25776,23628,6,2,0,2,3,3,0,0,1,2,1,1,0,0,2
46,1,Travel_Rarely,261,Research & Development,21,College,Medical,Very High,Female,66,High,2,Healthcare Representative,Medium,Married,8926,10842,4,No,22,Outstanding,Very High,1,13,2,Best,9,7,3,7,3.5,0.4,4,107112,196372,3,2,1,2,3,3,0,0,0,2,1,0,1,3,1
40,0,Travel_Rarely,1194,Research & Development,1,Bachelor,Life Sciences,High,Female,52,High,2,Healthcare Representative,Very High,Divorced,6513,9060,4,No,17,Excellent,Very High,1,12,3,Better,5,3,0,3,3.5,0.16666666666666666,3,78156,110721,3,2,1,0,1,0,0,0,0,3,0,0,0,3,2
34,0,Travel_Rarely,810,Sales,8,College,Technical Degree,Medium,Male,92,Very High,2,Sales Executive,High,Married,6799,22128,1,No,21,Outstanding,High,2,10,5,Better,10,8,4,8,2.75,0.45454545454545453,4,81588,142779,4,2,2,2,5,2,1,3,7,0,1,0,1,0,2
58,0,Non-Travel,350,Sales,2,Bachelor,Medical,Medium,Male,52,High,4,Manager,Medium,Divorced,16291,22577,4,No,22,Outstanding,Very High,1,37,0,Good,16,9,14,14,2.5,0.8823529411764706,-5,195492,358402,3,0,2,0,3,2,1,0,3,2,0,0,1,3,3
35,0,Travel_Rarely,185,Research & Development,23,Master,Medical,Medium,Male,91,Low,1,Laboratory Technician,High,Married,2705,9696,0,No,16,Excellent,Medium,1,6,2,Best,5,4,0,3,2.75,0.16666666666666666,4,32460,43280,1,2,1,4,3,2,1,1,2,0,1,0,0,2,1
47,0,Travel_Rarely,1001,Research & Development,4,Bachelor,Life Sciences,High,Female,92,Medium,3,Manufacturing Director,Medium,Divorced,10333,19271,8,Yes,12,Excellent,High,1,28,4,Better,22,11,14,10,2.75,0.6521739130434783,-3,123996,123996,4,2,1,0,1,0,0,2,4,2,0,1,0,0,2
40,0,Travel_Rarely,750,Research & Development,12,Bachelor,Life Sciences,Medium,Female,47,High,2,Healthcare Representative,Low,Divorced,4448,10748,2,No,12,Excellent,Medium,1,15,3,Better,7,4,7,7,2.0,1.0,-3,53376,53376,3,2,1,0,1,2,0,0,0,1,0,0,0,2,2
54,0,Travel_Rarely,431,Research & Development,7,Master,Medical,Very High,Female,68,High,2,Research Scientist,Very High,Married,6854,15696,4,No,15,Excellent,Medium,1,14,2,Good,7,1,1,7,3.0,0.25,0,82248,102810,3,2,1,4,3,3,0,0,6,3,1,0,0,2,3
31,0,Travel_Frequently,1125,Sales,7,Master,Marketing,Low,Female,68,High,3,Sales Executive,Low,Married,9637,8277,2,No,14,Excellent,Very High,2,9,3,Better,3,2,2,2,2.25,0.75,0,115644,134918,3,1,2,4,2,1,0,0,7,1,1,0,0,3,2
28,0,Travel_Rarely,1217,Research & Development,1,Bachelor,Medical,High,Female,67,High,1,Research Scientist,Low,Married,3591,12719,1,No,25,Outstanding,High,1,3,3,Better,3,2,1,2,2.5,0.5,1,43092,89775,3,2,1,0,3,0,0,0,6,1,1,0,1,0,2
38,0,Travel_Rarely,723,Sales,2,Master,Marketing,Medium,Female,77,Low,2,Sales Representative,Very High,Married,5405,4244,2,Yes,20,Outstanding,Low,2,20,4,Good,4,2,0,3,2.25,0.2,2,64860,108100,2,2,2,4,2,2,0,1,8,3,1,1,1,1,3
26,0,Travel_Rarely,572,Sales,10,Bachelor,Medical,High,Male,46,High,2,Sales Executive,Very High,Single,4684,9125,1,No,13,Excellent,Low,0,5,4,Better,5,3,1,2,2.75,0.3333333333333333,2,56208,60892,3,2,2,0,3,0,1,0,7,3,2,0,0,1,2
58,0,Travel_Frequently,1216,Research & Development,15,Master,Life Sciences,Low,Male,87,High,4,Research Director,High,Married,15787,21624,2,Yes,14,Excellent,Medium,0,23,3,Better,2,2,2,2,2.25,1.0,0,189444,221018,6,1,1,4,1,1,1,0,5,0,1,1,0,2,2
18,0,Non-Travel,1431,Research & Development,14,Bachelor,Medical,Medium,Female,33,High,1,Research Scientist,High,Single,1514,8018,1,No,16,Excellent,High,0,0,4,Bad,0,0,0,0,2.25,1.0,0,18168,24224,3,0,1,0,3,2,0,0,6,0,2,0,0,0,0
31,1,Travel_Rarely,359,Human Resources,18,Doctor,Human Resources,Very High,Male,89,Very High,1,Human Resources,Low,Married,2956,21495,0,No,17,Excellent,High,0,2,4,Better,1,0,0,0,2.75,0.5,0,35472,50252,4,2,0,3,0,3,1,3,1,1,1,0,0,0,2
29,1,Travel_Rarely,350,Human Resources,13,Bachelor,Human Resources,Low,Male,56,Medium,1,Human Resources,Low,Divorced,2335,3157,4,Yes,15,Excellent,Very High,3,4,3,Better,2,2,2,0,2.25,1.0,0,28020,35025,4,2,0,0,0,1,1,2,1,1,0,1,0,3,2
45,0,Non-Travel,589,Sales,2,Master,Life Sciences,High,Female,67,High,2,Sales Executive,High,Married,5154,19665,4,No,22,Outstanding,Medium,2,10,3,Best,8,7,5,7,3.0,0.6666666666666666,2,61848,113388,3,0,2,4,1,0,0,0,7,0,1,0,1,2,1
36,0,Travel_Rarely,430,Research & Development,2,Master,Other,Very High,Female,73,High,2,Research Scientist,Medium,Married,6962,19573,4,Yes,22,Outstanding,Very High,1,15,2,Better,1,0,0,0,3.25,0.5,0,83544,153164,6,2,1,4,4,3,0,0,6,2,1,1,1,3,2
43,0,Travel_Frequently,1422,Sales,2,Master,Life Sciences,Low,Male,92,High,2,Sales Executive,Very High,Married,5675,19246,1,No,20,Outstanding,High,1,7,5,Better,7,7,7,7,2.75,1.0,0,68100,113500,3,1,2,4,1,1,1,0,7,3,1,0,1,0,2
27,0,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,Very High,Female,53,High,1,Laboratory Technician,Very High,Single,2379,19826,0,Yes,14,Excellent,High,0,6,3,Good,5,4,0,2,3.25,0.16666666666666666,4,28548,33306,6,1,1,2,1,3,0,0,2,3,2,1,0,0,3
29,0,Travel_Frequently,574,Research & Development,20,Below College,Medical,Very High,Male,40,High,1,Laboratory Technician,Very High,Married,3812,7003,1,No,13,Excellent,Medium,0,11,3,Best,11,8,3,10,3.5,0.3333333333333333,5,45744,49556,3,1,1,1,3,3,1,0,2,3,1,0,0,2,1
32,0,Travel_Frequently,1318,Sales,10,Master,Marketing,Very High,Male,79,High,2,Sales Executive,Very High,Single,4648,26075,8,No,13,Excellent,High,0,4,2,Best,0,0,0,0,3.75,1.0,0,55776,60424,3,1,2,4,2,3,1,0,7,3,2,0,0,0,1
42,0,Non-Travel,355,Research & Development,10,Master,Technical Degree,High,Male,38,High,1,Research Scientist,High,Married,2936,6161,3,No,22,Outstanding,Medium,2,10,1,Good,6,3,3,3,2.5,0.5714285714285714,0,35232,64592,3,0,1,4,5,0,1,0,6,0,1,0,1,2,3
47,0,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,Medium,Female,64,High,1,Laboratory Technician,High,Single,2105,5411,4,No,12,Excellent,High,0,7,2,Better,2,2,2,0,2.75,1.0,0,25260,25260,3,2,1,4,1,2,0,0,2,0,2,0,0,0,2
46,0,Travel_Rarely,706,Research & Development,2,College,Life Sciences,Very High,Male,82,High,3,Manufacturing Director,Very High,Divorced,8578,19989,3,No,14,Excellent,High,1,12,4,Good,9,8,4,7,3.25,0.5,4,102936,120092,3,2,1,2,1,3,1,0,4,3,0,0,0,0,3
28,0,Non-Travel,280,Human Resources,1,College,Life Sciences,High,Male,43,High,1,Human Resources,Very High,Divorced,2706,10494,1,No,15,Excellent,Medium,1,3,2,Better,3,2,2,2,3.0,0.75,0,32472,40590,3,0,0,2,1,0,1,0,1,3,0,0,0,2,2
29,0,Travel_Rarely,726,Research & Development,29,Below College,Life Sciences,Very High,Male,93,Low,2,Healthcare Representative,High,Divorced,6384,21143,8,No,17,Excellent,Very High,2,11,3,Better,7,0,1,6,3.5,0.25,-1,76608,108528,1,2,1,1,1,3,1,1,0,0,0,0,0,3,2
42,0,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,Very High,Male,81,High,1,Laboratory Technician,High,Single,3968,13624,4,No,13,Excellent,Very High,0,8,3,Better,0,0,0,0,3.5,1.0,0,47616,51584,3,2,1,0,1,3,1,0,2,0,2,0,0,3,2
32,1,Travel_Rarely,414,Sales,2,Master,Marketing,High,Male,82,Medium,2,Sales Executive,Medium,Single,9907,26186,7,Yes,12,Excellent,High,0,7,3,Good,2,2,2,2,2.5,1.0,0,118884,118884,4,2,2,4,2,0,1,2,7,2,2,1,0,0,3
46,0,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,Low,Female,45,Very High,4,Sales Executive,Low,Divorced,13225,7739,2,No,12,Excellent,Very High,1,25,5,Better,19,17,2,8,2.25,0.15,15,158700,158700,4,2,2,0,5,1,0,3,7,1,0,0,0,3,2
27,0,Travel_Rarely,728,Sales,23,Below College,Medical,Medium,Female,36,Medium,2,Sales Representative,High,Married,3540,7018,1,No,21,Outstanding,Very High,1,9,5,Better,9,8,5,8,3.0,0.6,3,42480,74340,2,2,2,1,3,2,0,2,8,0,1,0,1,3,2
29,0,Travel_Rarely,352,Human Resources,6,Below College,Medical,Very High,Male,87,Medium,1,Human Resources,Medium,Married,2804,15434,1,No,11,Excellent,Very High,0,1,3,Better,1,0,0,0,3.25,0.5,0,33648,30844,2,2,0,1,3,3,1,2,1,2,1,0,0,3,2
43,0,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,Low,Female,81,Medium,5,Manager,High,Married,19392,22539,7,No,13,Excellent,Very High,0,21,2,Better,16,12,6,14,2.75,0.4117647058823529,6,232704,252096,2,2,1,0,3,1,0,2,3,0,1,0,0,3,2
48,0,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,Very High,Male,91,Medium,5,Research Director,Medium,Married,19665,13583,4,No,12,Excellent,Very High,0,29,3,Better,22,10,12,9,3.25,0.5652173913043478,-2,235980,235980,2,2,1,0,1,3,1,2,5,2,1,0,0,3,2
29,1,Travel_Frequently,459,Research & Development,24,College,Life Sciences,Very High,Male,73,Medium,1,Research Scientist,Very High,Single,2439,14753,1,Yes,24,Outstanding,Medium,0,1,3,Good,1,0,1,0,3.0,1.0,-1,29268,58536,4,1,1,2,1,3,1,2,6,3,2,1,1,2,3
46,1,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,High,Female,64,High,3,Sales Executive,Medium,Married,7314,14011,5,No,21,Outstanding,High,3,14,2,Better,8,7,0,7,2.75,0.1111111111111111,7,87768,153594,3,2,2,0,1,0,0,0,7,2,1,0,1,0,2
27,0,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,Very High,Female,77,Medium,1,Research Scientist,Low,Married,4774,23844,0,No,19,Excellent,Very High,1,8,2,Good,7,6,7,3,2.75,1.0,-1,57288,90706,2,1,1,0,1,3,0,2,6,1,1,0,0,3,3
39,0,Travel_Rarely,835,Research & Development,19,Master,Other,Very High,Male,41,High,2,Research Scientist,Very High,Divorced,3902,5141,8,No,14,Excellent,Medium,3,7,2,Better,2,2,2,2,3.25,1.0,0,46824,54628,3,2,1,4,4,3,1,0,6,3,0,0,0,2,2
55,0,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,Medium,Male,98,Medium,1,Research Scientist,Very High,Married,2662,7975,8,No,20,Outstanding,Medium,1,19,2,Best,5,2,0,4,3.0,0.16666666666666666,2,31944,53240,2,2,1,4,5,2,1,2,6,3,1,0,1,2,1
28,0,Travel_Rarely,1172,Sales,3,Bachelor,Medical,Medium,Female,78,High,1,Sales Representative,Medium,Married,2856,3692,1,No,19,Excellent,Very High,1,1,3,Better,1,0,0,0,2.75,0.5,0,34272,54264,3,2,2,0,3,2,0,0,8,2,1,0,0,3,2
30,1,Travel_Rarely,945,Sales,9,Bachelor,Medical,Medium,Male,89,High,1,Sales Representative,Very High,Single,1081,16019,1,No,13,Excellent,High,0,1,3,Good,1,0,0,0,2.75,0.5,0,12972,14053,3,2,2,0,3,2,1,0,8,3,2,0,0,0,3
22,1,Travel_Rarely,391,Research & Development,7,Below College,Life Sciences,Very High,Male,75,High,1,Research Scientist,Medium,Single,2472,26092,1,Yes,23,Outstanding,Low,0,1,2,Better,1,0,0,0,2.5,0.5,0,29664,56856,6,2,1,1,1,3,1,0,6,2,2,1,1,1,2
36,0,Travel_Rarely,1266,Sales,10,Master,Technical Degree,Medium,Female,63,Medium,2,Sales Executive,High,Married,5673,6060,1,Yes,13,Excellent,Low,1,10,4,Better,10,9,1,7,2.25,0.18181818181818182,8,68076,73749,4,2,2,4,5,2,0,2,7,0,1,1,0,1,2
31,0,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,Medium,Male,89,High,2,Laboratory Technician,High,Divorced,4197,18624,1,No,11,Excellent,Low,1,10,2,Better,10,8,0,2,2.25,0.09090909090909091,8,50364,46167,3,2,1,0,1,2,1,0,2,0,0,0,0,1,2
34,0,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,High,Male,64,High,3,Sales Executive,Very High,Married,9713,24444,2,Yes,13,Excellent,Very High,3,9,3,Better,5,3,1,0,3.5,0.3333333333333333,2,116556,126269,6,2,2,0,1,0,1,0,7,3,1,1,0,3,2
29,0,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,Very High,Male,59,High,1,Laboratory Technician,Low,Single,2062,19384,3,No,14,Excellent,Medium,0,11,2,Better,3,2,1,2,2.5,0.5,1,24744,28868,3,2,1,0,1,3,1,0,2,1,2,0,0,2,2
37,0,Travel_Rarely,783,Research & Development,7,Master,Medical,Very High,Male,78,High,2,Research Scientist,Low,Married,4284,13588,5,Yes,22,Outstanding,High,1,16,2,Better,5,3,0,4,2.75,0.16666666666666666,3,51408,94248,6,2,1,4,3,3,1,0,6,1,1,1,1,0,2
35,0,Travel_Rarely,219,Research & Development,16,College,Other,Very High,Female,44,Medium,2,Manufacturing Director,Medium,Married,4788,25388,0,Yes,11,Excellent,Very High,0,4,2,Better,3,2,0,2,3.25,0.25,2,57456,52668,4,2,1,2,4,3,0,2,4,2,1,1,0,3,2
45,0,Travel_Rarely,556,Research & Development,25,College,Life Sciences,Medium,Female,93,Medium,2,Manufacturing Director,Very High,Married,5906,23888,0,No,13,Excellent,Very High,2,10,2,Good,9,8,3,8,3.0,0.4,5,70872,76778,2,2,1,2,1,2,0,2,4,3,1,0,0,3,3
36,0,Travel_Frequently,1213,Human Resources,2,Below College,Human Resources,Medium,Male,94,Medium,2,Human Resources,Very High,Single,3886,4223,1,No,21,Outstanding,Very High,0,10,2,Good,10,1,0,8,3.0,0.09090909090909091,1,46632,81606,2,1,0,1,0,2,1,2,1,3,2,0,1,3,3
40,0,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,Low,Male,98,High,4,Manager,Low,Divorced,16823,18991,2,No,11,Excellent,Low,1,22,3,Better,19,7,11,16,1.5,0.6,-4,201876,185053,3,2,1,4,1,1,1,0,3,1,0,0,0,1,2
26,0,Travel_Rarely,482,Research & Development,1,College,Life Sciences,Medium,Female,90,Medium,1,Research Scientist,High,Married,2933,14908,1,Yes,13,Excellent,High,1,1,3,Good,1,0,1,0,2.5,1.0,-1,35196,38129,4,2,1,2,1,2,0,2,6,0,1,1,0,0,3
27,0,Travel_Rarely,511,Sales,2,College,Medical,Low,Female,89,Very High,2,Sales Executive,High,Single,6500,26997,0,No,14,Excellent,Medium,0,9,5,Good,8,7,0,7,2.0,0.1111111111111111,7,78000,91000,4,2,2,2,3,1,0,3,7,0,2,0,0,2,3
48,0,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,Very High,Female,58,High,4,Manager,Very High,Divorced,17174,2437,3,No,11,Excellent,Medium,1,24,3,Better,22,17,4,7,3.25,0.21739130434782608,13,206088,188914,3,1,1,0,3,3,0,0,3,3,0,0,0,2,2
44,0,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,Medium,Male,78,Very High,2,Healthcare Representative,Low,Married,5033,9364,2,No,15,Excellent,Very High,1,10,5,Better,2,0,2,2,2.5,1.0,-2,60396,75495,4,2,1,4,1,2,1,3,0,1,1,0,0,3,2
34,1,Non-Travel,967,Research & Development,16,Master,Technical Degree,Very High,Male,85,Low,1,Research Scientist,Low,Married,2307,14460,1,Yes,23,Outstanding,Medium,1,5,2,Better,5,2,3,0,2.5,0.6666666666666666,-1,27684,53061,2,0,1,4,5,3,1,1,6,1,1,1,1,2,2
56,1,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,Low,Male,97,High,1,Laboratory Technician,Very High,Single,2587,10261,1,No,16,Excellent,Very High,0,5,3,Better,4,2,1,0,3.0,0.4,1,31044,41392,3,2,1,2,1,1,1,0,2,3,2,0,0,3,2
36,0,Travel_Rarely,335,Sales,17,College,Marketing,High,Male,33,Medium,2,Sales Executive,Medium,Married,5507,16822,2,No,16,Excellent,High,2,12,1,Bad,4,2,1,3,2.25,0.4,1,66084,88112,2,2,2,2,2,0,1,2,7,2,1,0,0,0,0
41,0,Travel_Rarely,337,Sales,8,Bachelor,Marketing,High,Female,54,High,2,Sales Executive,Medium,Married,4393,26841,5,No,21,Outstanding,High,1,14,3,Better,5,4,1,4,2.75,0.3333333333333333,3,52716,92253,3,2,2,0,2,0,0,0,7,2,1,0,1,0,2
42,0,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,High,Male,83,High,3,Research Director,Low,Married,13348,14842,9,No,13,Excellent,Medium,1,18,3,Best,13,7,5,7,2.5,0.42857142857142855,2,160176,173524,3,2,1,0,3,0,1,0,5,1,1,0,0,2,1
31,0,Travel_Rarely,1079,Sales,10,College,Medical,High,Female,86,High,2,Sales Executive,Very High,Divorced,6583,20115,2,Yes,11,Excellent,Very High,1,8,2,Better,5,2,1,4,3.5,0.3333333333333333,1,78996,72413,6,2,2,2,3,0,0,0,7,3,0,1,0,3,2
34,0,Travel_Rarely,735,Sales,3,Below College,Medical,Very High,Female,75,Medium,2,Sales Executive,Very High,Married,8103,16495,3,Yes,12,Excellent,High,0,9,3,Good,4,2,0,1,3.25,0.2,2,97236,97236,4,2,2,1,3,3,0,2,7,3,1,1,0,0,3
31,0,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,Low,Female,62,Very High,1,Laboratory Technician,High,Divorced,3978,16031,8,No,12,Excellent,Medium,1,4,0,Good,2,2,2,2,2.0,1.0,0,47736,47736,4,2,1,0,3,1,0,3,2,0,0,0,0,2,3
26,0,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,High,Male,61,Very High,1,Laboratory Technician,Very High,Married,2544,7102,0,No,18,Excellent,Low,1,8,3,Better,7,7,7,7,2.75,1.0,0,30528,45792,4,1,1,0,4,0,1,3,2,3,1,0,0,1,2
45,0,Travel_Frequently,1297,Research & Development,1,Master,Medical,Medium,Male,44,High,2,Healthcare Representative,High,Single,5399,14511,4,No,12,Excellent,High,0,12,3,Better,4,2,0,3,2.75,0.2,2,64788,64788,3,1,1,4,3,2,1,0,0,0,2,0,0,0,2
33,0,Travel_Rarely,217,Sales,10,Master,Marketing,Medium,Male,43,High,2,Sales Executive,High,Single,5487,10410,1,No,14,Excellent,Medium,0,10,2,Good,10,4,0,9,2.25,0.09090909090909091,4,65844,76818,3,2,2,4,2,2,1,0,7,0,2,0,0,2,3
28,0,Travel_Frequently,783,Sales,1,College,Life Sciences,High,Male,42,Medium,2,Sales Executive,Very High,Married,6834,19255,1,Yes,12,Excellent,High,1,7,2,Better,7,7,0,7,3.25,0.125,7,82008,82008,4,1,2,2,1,0,1,2,7,3,1,1,0,0,2
29,1,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,High,Male,45,Very High,1,Sales Representative,Low,Single,1091,10642,1,No,17,Excellent,Very High,0,1,3,Better,1,0,0,0,2.75,0.5,0,13092,18547,4,1,2,0,5,0,1,3,8,1,2,0,0,3,2
39,0,Non-Travel,1251,Sales,21,Master,Life Sciences,Low,Female,32,Low,2,Sales Executive,High,Married,5736,3987,6,No,19,Excellent,High,1,10,1,Better,3,2,1,2,2.5,0.5,1,68832,108984,1,0,2,4,1,1,0,1,7,0,1,0,0,0,2
27,0,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,Medium,Male,41,High,1,Research Scientist,Medium,Married,2226,6073,1,No,11,Excellent,High,1,6,3,Good,5,3,1,2,2.25,0.3333333333333333,2,26712,24486,3,2,1,4,5,2,1,0,6,2,1,0,0,0,3
34,0,Travel_Frequently,735,Research & Development,22,Master,Other,High,Male,86,Medium,2,Research Scientist,Very High,Married,5747,26496,1,Yes,15,Excellent,Medium,0,16,3,Better,15,10,6,11,3.0,0.4375,4,68964,86205,4,1,1,4,4,0,1,2,6,3,1,1,0,2,2
28,1,Travel_Rarely,1475,Sales,13,College,Marketing,Very High,Female,84,High,2,Sales Executive,High,Single,9854,23352,3,Yes,11,Excellent,Very High,0,6,0,Better,2,0,2,2,3.5,1.0,-2,118248,108394,6,2,2,2,2,3,0,0,7,0,2,1,0,3,2
47,0,Non-Travel,1169,Research & Development,14,Master,Technical Degree,High,Male,64,High,2,Research Scientist,Medium,Married,5467,2125,8,No,18,Excellent,High,1,16,4,Best,8,7,1,7,3.0,0.2222222222222222,6,65604,98406,3,0,1,4,5,0,1,0,6,2,1,0,0,0,1
56,0,Travel_Rarely,1443,Sales,11,Doctor,Marketing,Very High,Female,89,Medium,2,Sales Executive,Low,Married,5380,20328,4,No,16,Excellent,High,1,6,3,Better,0,0,0,0,2.75,1.0,0,64560,86080,2,2,2,3,2,3,0,2,7,1,1,0,0,0,2
39,0,Travel_Rarely,867,Research & Development,9,College,Medical,Low,Male,87,High,2,Manufacturing Director,Low,Married,5151,12315,1,No,25,Outstanding,Very High,1,10,3,Better,10,0,7,9,2.25,0.7272727272727273,-7,61812,128775,3,2,1,2,3,1,1,0,4,1,1,0,1,3,2
